player_id,player_fullname,age,birth_date,birth_place,nationality,height_cm,weight_kg,player_photo,club,league,position,minutes,rating,shots,goals,assists,passes,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_success,fouls_drawn,fouls_committed,team_logo,league_logo,goals_p90,assists_p90
325387,Gabriele Piccinini,24.0,2001-04-06,,Italy,184,76,https://media.api-sports.io/football/players/325387.png,Pisa,Serie A,Midfielder,306,6.51,6.48,3.41,3.3,0.93,5.28,5.02,2.18,1.06,6.09,5.04,7.02,3.28,6.89,6.96,https://media.api-sports.io/football/teams/801.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
510473,Louis Buffon,18.0,2007-12-28,Torino,Italy,,,https://media.api-sports.io/football/players/510473.png,Pisa,Serie A,Attacker,23,6.5,0.8,2.6,3.37,2.01,1.12,1.05,3.3,2.21,8.93,3.11,8.16,1.09,9.42,0.68,https://media.api-sports.io/football/teams/801.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
31734,Mattia Felici,24.0,2001-04-17,Rome,Italy,182,75,https://media.api-sports.io/football/players/31734.png,Cagliari,Serie A,Attacker,408,6.7,5.34,8.2,8.18,5.71,8.33,9.18,3.3,9.12,5.85,5.88,8.33,7.86,4.85,2.59,https://media.api-sports.io/football/teams/490.png,https://media.api-sports.io/football/leagues/135.png,0.4411764705882353,0.22058823529411764
41144,Domilson Cordeiro dos Santos,27.0,1998-11-17,Taubate,Brazil,166,68,https://media.api-sports.io/football/players/41144.png,Fiorentina,Serie A,Midfielder,1261,6.76,5.99,3.41,3.3,3.28,6.26,1.56,2.18,5.09,2.2,4.11,8.04,7.95,8.09,8.26,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
56287,Alessandro Di Pardo,26.0,1999-07-18,Rimini,Italy,182,76,https://media.api-sports.io/football/players/56287.png,Cagliari,Serie A,Defender,60,6.25,9.74,3.94,3.99,0.79,1.39,4.38,9.64,0.75,3.61,1.48,1.19,1.68,8.52,9.48,https://media.api-sports.io/football/teams/490.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
180510,Mattia Viti,23.0,2002-01-24,Borgo San Lorenzo,Italy,190,82,https://media.api-sports.io/football/players/180510.png,Fiorentina,Serie A,Defender,214,6.41,1.41,3.94,3.99,7.02,1.39,9.4,4.83,6.86,9.42,8.75,4.57,1.68,8.88,0.48,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
311083,Cher Ndour,21.0,2004-07-27,Brescia,Italy,190,82,https://media.api-sports.io/football/players/311083.png,Fiorentina,Serie A,Attacker,374,6.37,0.8,2.6,3.37,8.81,1.12,5.51,9.69,9.42,3.16,2.93,5.17,3.5,4.35,7.82,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
329550,Nicolò Cavuoti,22.0,2003-04-04,,Italy,177,,https://media.api-sports.io/football/players/329550.png,Cagliari,Serie A,Midfielder,8,6.5,0.92,3.41,3.3,0.28,0.84,0.48,2.18,1.06,10.0,9.71,9.9,1.11,0.76,0.04,https://media.api-sports.io/football/teams/490.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
383026,Riyad Idrissi,20.0,2003-03-31,Sadali,Morocco,182,69,https://media.api-sports.io/football/players/383026.png,Cagliari,Serie A,Defender,351,6.61,7.34,9.58,3.99,2.86,8.51,8.27,3.53,3.75,4.01,2.48,7.55,7.38,2.28,8.2,https://media.api-sports.io/football/teams/490.png,https://media.api-sports.io/football/leagues/135.png,0.25641025641025644,0.0
396637,Pietro Comuzzo,20.0,2005-02-20,San Daniele del Friuli,Italy,185,75,https://media.api-sports.io/football/players/396637.png,Fiorentina,Serie A,Defender,577,6.57,5.17,3.94,3.99,6.15,5.07,6.78,6.13,9.16,4.45,5.36,1.19,1.68,1.88,2.79,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
8574,Jean Butez,30.0,1995-06-08,Lille,France,188,70,https://media.api-sports.io/football/players/8574.png,Como,Serie A,Goalkeeper,1260,7.38,5.0,5.06,4.94,7.56,3.85,8.97,5.06,9.23,7.82,8.21,4.17,4.23,9.1,5.77,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
26301,Marc Oliver Kempf,30.0,1995-01-28,Lich,Germany,186,87,https://media.api-sports.io/football/players/26301.png,Como,Serie A,Defender,622,6.96,8.97,9.76,3.99,8.73,1.39,1.27,9.25,1.51,5.07,4.52,2.88,1.68,5.22,4.16,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.28938906752411575,0.0
30810,Rolando Mandragora,28.0,1997-06-29,Napoli,Italy,183,76,https://media.api-sports.io/football/players/30810.png,Fiorentina,Serie A,Midfielder,1112,7,7.7,9.39,3.3,5.43,7.58,6.26,6.41,5.18,4.5,6.99,1.74,2.49,8.92,2.71,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.32374100719424465,0.0
46792,Pablo Marí Villar,32.0,1993-08-31,Valencia,Spain,193,87,https://media.api-sports.io/football/players/46792.png,Fiorentina,Serie A,Defender,808,6.57,4.11,3.94,3.99,7.07,4.18,3.65,7.21,9.66,5.24,4.21,2.64,1.68,6.17,1.39,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
129119,Ignace Van der Brempt,23.0,2002-04-01,Antwerpen,Belgium,187,76,https://media.api-sports.io/football/players/129119.png,Como,Serie A,Defender,98,6.95,1.41,3.94,3.99,2.88,1.39,9.78,1.25,9.71,9.04,9.21,1.19,1.68,9.15,0.17,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
136087,Fabiano Parisi,25.0,2000-11-09,Solofra,Italy,178,70,https://media.api-sports.io/football/players/136087.png,Fiorentina,Serie A,Defender,376,6.83,4.28,3.94,3.99,3.68,6.3,3.99,3.49,7.84,8.37,9.38,7.4,8.77,9.95,8.89,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
162266,Lucas da Cunha,24.0,2001-06-09,Roanne,France,174,66,https://media.api-sports.io/football/players/162266.png,Como,Serie A,Midfielder,876,6.98,6.11,3.41,3.3,9.29,8.07,4.18,2.18,3.36,2.64,2.84,5.4,6.56,3.72,5.57,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
288699,Máximo Perrone,22.0,2003-01-07,Buenos Aires,Argentina,177,68,https://media.api-sports.io/football/players/288699.png,Como,Serie A,Midfielder,1033,7.02,3.67,7.46,9.0,9.66,6.45,4.82,4.67,5.6,1.47,1.81,2.47,2.98,3.13,2.3,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.08712487899322362,0.2613746369796709
336560,Álex Valle Gómez,21.0,2004-04-25,Badalona,Spain,178,72,https://media.api-sports.io/football/players/336560.png,Como,Serie A,Defender,935,6.64,6.13,3.94,8.65,6.2,5.65,7.76,4.5,6.73,5.79,4.78,7.1,5.58,7.16,1.13,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0962566844919786
340700,Jacopo Fazzini,22.0,2003-03-16,Massa,Italy,178,62,https://media.api-sports.io/football/players/340700.png,Fiorentina,Serie A,Midfielder,393,6.61,2.22,3.41,3.3,2.3,7.54,8.04,2.18,6.48,8.83,8.51,8.22,6.94,8.95,6.82,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
386305,Jacobo Ramón Naveros,20.0,2005-01-06,Madrid,Spain,195,80,https://media.api-sports.io/football/players/386305.png,Como,Serie A,Defender,988,7.34,8.85,8.61,3.99,9.21,5.46,7.43,5.67,7.33,8.15,8.82,4.23,5.43,1.92,3.44,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.09109311740890688,0.0
437093,Niccolò Fortini,19.0,2006-02-13,Camaiore,Italy,185,,https://media.api-sports.io/football/players/437093.png,Fiorentina,Serie A,Defender,417,6.85,8.1,3.94,3.99,1.83,7.14,9.69,4.88,3.08,9.71,9.74,9.71,9.45,9.81,6.13,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
448977,Eddy Nda Konan Kouadio,19.0,2006-05-07,,Italy,191,74,https://media.api-sports.io/football/players/448977.png,Fiorentina,Serie A,Defender,66,6.75,1.41,3.94,3.99,0.75,1.39,8.56,1.25,0.75,4.92,7.08,9.45,9.33,8.22,3.02,https://media.api-sports.io/football/teams/502.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
288,Alberto Moreno Pérez,33.0,1992-07-05,Sevilla,Spain,171,65,https://media.api-sports.io/football/players/288.png,Como,Serie A,Defender,248,7.13,9.33,9.78,3.99,5.54,8.63,1.01,1.25,0.75,0.65,0.61,8.09,6.23,0.84,2.62,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.3629032258064516,0.0
659,Maxence Caqueret,25.0,2000-02-15,Vénissieux,France,174,63,https://media.api-sports.io/football/players/659.png,Como,Serie A,Midfielder,533,6.86,6.28,3.41,8.29,9.41,9.05,7.58,8.48,5.99,7.33,8.22,7.7,8.92,8.46,4.43,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.16885553470919323
30866,Manuel Lazzari,32.0,1993-11-29,Valdagno,Italy,174,67,https://media.api-sports.io/football/players/30866.png,Lazio,Serie A,Defender,370,6.67,1.41,3.94,3.99,2.28,4.4,4.11,1.25,4.76,5.38,5.79,7.46,7.12,9.76,7.02,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
31037,Ivan Provedel,31.0,1994-03-17,Udine,Italy,194,82,https://media.api-sports.io/football/players/31037.png,Lazio,Serie A,Goalkeeper,1350,7.45,5.0,5.06,4.94,5.9,8.53,4.1,5.06,4.49,3.59,4.87,8.85,8.97,5.9,5.77,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
38753,Nicolas-Gerrit Kühn,25.0,2000-01-01,Wunstorf,Germany,174,74,https://media.api-sports.io/football/players/38753.png,Como,Serie A,Attacker,368,6.47,2.28,2.6,3.37,7.59,7.93,7.28,3.3,7.24,2.5,2.28,6.67,7.01,2.18,7.72,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
1852,Danilo Cataldi,31.0,1994-08-06,Roma,Italy,180,70,https://media.api-sports.io/football/players/1852.png,Lazio,Serie A,Midfielder,974,6.72,6.19,7.62,8.46,7.9,5.09,3.99,7.71,7.33,1.34,2.22,4.18,3.78,3.34,5.21,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.09240246406570843,0.18480492813141686
30554,Luca Pellegrini,26.0,1999-03-07,Roma,Italy,178,72,https://media.api-sports.io/football/players/30554.png,Lazio,Serie A,Defender,544,6.75,8.2,3.94,3.99,6.3,8.85,5.17,5.24,4.86,6.13,3.08,8.12,6.01,6.71,2.5,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
133729,Tijjani Noslin,26.0,1999-07-07,Amsterdam,Netherlands,180,75,https://media.api-sports.io/football/players/133729.png,Lazio,Serie A,Attacker,152,6.82,9.22,9.86,3.37,5.0,8.37,3.88,3.3,2.21,8.67,9.52,7.72,6.92,8.91,3.96,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,1.1842105263157894,0.0
162952,Mario Gila Fuentes,25.0,2000-08-29,Barcelona,Spain,185,74,https://media.api-sports.io/football/players/162952.png,Lazio,Serie A,Defender,1210,7.24,7.43,3.94,3.99,8.7,2.88,4.66,4.35,5.43,3.94,5.75,3.44,4.24,6.66,7.79,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
286474,Matteo Cancellieri,23.0,2002-02-12,,Italy,180,79,https://media.api-sports.io/football/players/286474.png,Lazio,Serie A,Attacker,528,7.11,8.78,8.78,3.37,6.16,5.37,8.57,7.96,9.8,8.4,9.35,6.31,4.49,9.49,2.48,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.5113636363636364,0.0
333116,Reda Belahyane,21.0,2004-06-01,Aubervilliers,France,169,53,https://media.api-sports.io/football/players/333116.png,Lazio,Serie A,Midfielder,152,6.75,0.92,3.41,9.83,5.16,8.59,9.14,2.18,7.65,6.56,5.1,7.73,7.9,0.76,0.54,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.5921052631578947
350857,Oliver Provstgaard Nielsen,22.0,2003-06-04,København,Denmark,194,70,https://media.api-sports.io/football/players/350857.png,Lazio,Serie A,Defender,308,6.99,1.41,3.94,3.99,7.19,6.81,0.96,8.97,7.98,2.31,3.89,1.19,1.68,4.33,7.86,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
25914,Aarón Martín Caricol,28.0,1997-04-22,Montmeló,Spain,180,72,https://media.api-sports.io/football/players/25914.png,Genoa,Serie A,Defender,1033,7.01,4.42,8.51,9.62,2.57,9.88,5.53,4.9,2.52,3.08,2.64,7.6,8.22,6.06,4.95,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.08712487899322362,0.2613746369796709
31137,Stefano Sabelli,32.0,1993-01-13,Roma,Italy,176,70,https://media.api-sports.io/football/players/31137.png,Genoa,Serie A,Defender,267,6.56,1.41,3.94,3.99,4.01,7.38,9.01,8.4,1.81,3.12,5.46,1.19,1.68,8.92,8.68,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
31631,Nicola Leali,32.0,1993-02-17,Castiglione delle Stiviere,Italy,195,80,https://media.api-sports.io/football/players/31631.png,Genoa,Serie A,Goalkeeper,1350,7.12,5.0,5.06,4.94,1.15,8.53,8.46,5.06,9.1,3.33,3.14,4.17,4.23,5.9,1.15,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
56396,Junior Walter Messias,34.0,1991-05-13,Belo Horizonte,Brazil,174,70,https://media.api-sports.io/football/players/56396.png,Genoa,Serie A,Attacker,108,6.85,5.85,2.6,3.37,6.33,1.12,9.25,3.3,8.57,9.69,9.86,10.0,9.93,9.52,1.92,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
281096,Patrizio Masini,24.0,2001-01-27,La Spezia,Italy,182,72,https://media.api-sports.io/football/players/281096.png,Genoa,Serie A,Midfielder,950,6.83,5.77,3.41,3.3,4.82,3.57,9.54,7.82,8.92,8.9,9.36,1.99,2.3,9.27,3.06,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
281408,Vítor Manuel Carvalho Oliveira,25.0,2000-03-15,Braga,Portugal,178,74,https://media.api-sports.io/football/players/281408.png,Genoa,Serie A,Attacker,766,6.83,4.66,6.43,7.21,2.35,4.97,7.21,7.31,8.88,8.57,8.74,9.08,8.03,8.37,5.24,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.2349869451697128,0.1174934725848564
281826,Alessandro Marcandalli,23.0,2002-10-25,Bergamo,Italy,195,80,https://media.api-sports.io/football/players/281826.png,Genoa,Serie A,Defender,686,6.43,6.25,3.94,3.99,3.51,1.39,1.35,4.57,1.63,1.13,1.35,3.58,3.97,3.0,5.76,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
284570,Brooke Dion Nelson Norton-Cuffy,21.0,2004-01-12,London,England,181,70,https://media.api-sports.io/football/players/284570.png,Genoa,Serie A,Defender,1260,6.79,5.77,8.2,8.29,1.75,6.71,5.72,3.29,2.74,5.96,5.02,9.16,9.28,4.69,3.37,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.07142857142857142,0.07142857142857142
451504,Jeff Ekhator Osayuki,19.0,2006-11-11,,Italy,190,82,https://media.api-sports.io/football/players/451504.png,Genoa,Serie A,Attacker,328,6.38,8.1,6.73,3.37,2.79,4.35,3.61,3.3,5.51,8.84,7.65,5.88,5.2,8.98,2.67,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.27439024390243905,0.0
8643,Konan Ignace Jocelyn N’Dri,25.0,2000-10-27,,Côte d'Ivoire,174,73,https://media.api-sports.io/football/players/8643.png,Lecce,Serie A,Attacker,187,6.79,9.39,9.8,3.37,6.53,3.1,9.59,3.3,2.21,9.56,9.46,9.52,7.45,9.59,2.04,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.9625668449197861,0.0
31543,Antonino Gallo,25.0,2000-01-05,Palermo,Italy,183,69,https://media.api-sports.io/football/players/31543.png,Lecce,Serie A,Defender,1210,6.75,3.32,3.94,8.39,3.58,8.53,7.33,1.25,2.14,2.38,4.09,6.59,6.9,3.41,8.75,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0743801652892562
47182,José Antonio Morente Oliva,29.0,1996-12-04,La Línea de la Concepción,Spain,180,76,https://media.api-sports.io/football/players/47182.png,Lecce,Serie A,Attacker,815,6.53,2.11,2.6,3.37,7.38,5.78,6.33,8.4,6.05,4.42,4.66,6.73,6.02,4.9,5.51,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
56459,Wladimiro Falcone,30.0,1995-04-12,Roma,Italy,195,85,https://media.api-sports.io/football/players/56459.png,Lecce,Serie A,Goalkeeper,1350,6.97,5.0,5.06,4.94,2.95,3.85,8.46,5.06,4.49,6.41,7.31,4.17,4.23,8.08,5.77,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
161702,Danilo Filipe Melo Veiga,23.0,2002-09-25,Gondomar,Portugal,183,78,https://media.api-sports.io/football/players/161702.png,Lecce,Serie A,Defender,1122,6.65,2.91,3.94,8.46,2.6,7.5,9.06,3.51,3.82,8.53,7.86,9.23,7.62,7.62,4.98,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.08021390374331551
190958,Balthazar Jean Philippe Marie Pierret,25.0,2000-05-15,Cormeilles-en-Parisis,France,186,82,https://media.api-sports.io/football/players/190958.png,Lecce,Serie A,Midfielder,32,6.77,0.92,3.41,3.3,7.29,0.84,9.69,2.18,1.06,8.4,9.85,0.53,1.11,9.89,9.44,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
197779,Mohamed Kaba,24.0,2001-10-27,Orléans,France,185,71,https://media.api-sports.io/football/players/197779.png,Lecce,Serie A,Midfielder,280,6.55,7.97,3.41,3.3,2.57,4.01,3.15,2.18,1.06,8.94,8.88,8.41,9.17,8.12,2.22,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
203219,Jamil Siebert,23.0,2002-04-02,Düsseldorf,Germany,193,86,https://media.api-sports.io/football/players/203219.png,Lecce,Serie A,Defender,79,5.2,1.41,3.94,3.99,5.1,1.39,0.48,8.87,6.01,0.38,0.25,1.19,1.68,0.84,0.89,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
452033,Lorenzo Venturino,19.0,2006-06-22,,Italy,169,57,https://media.api-sports.io/football/players/452033.png,Genoa,Serie A,Attacker,43,6.9,7.62,2.6,3.37,9.69,8.84,1.05,3.3,2.21,5.07,3.93,8.3,8.69,0.83,2.94,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
455316,Tiago Gabriel Coelho Oliveira,21.0,2004-12-26,Montauban,Portugal,196,88,https://media.api-sports.io/football/players/455316.png,Lecce,Serie A,Defender,1271,7.09,8.03,8.15,3.99,4.76,1.39,6.88,7.19,6.49,7.52,9.09,2.45,3.53,6.3,5.72,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.07081038552321008,0.0
482309,Christ-Owen Kouassi Bathele,22.0,2003-04-15,Paris,France,184,78,https://media.api-sports.io/football/players/482309.png,Lecce,Serie A,Defender,228,6.45,1.41,3.94,3.99,2.02,1.39,9.71,1.25,1.97,5.12,8.7,4.35,1.68,7.55,8.56,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
56560,Youssef Maleh,27.0,1998-08-22,Castel San Pietro Terme,Morocco,179,70,https://media.api-sports.io/football/players/56560.png,Lecce,Serie A,Midfielder,41,6.57,0.92,3.41,3.3,5.89,9.29,9.9,2.18,1.06,9.73,9.63,0.53,1.11,8.75,0.12,https://media.api-sports.io/football/teams/867.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
270509,Andy Alune Diouf,22.0,2003-05-17,Neuilly-sur-Seine,France,187,82,https://media.api-sports.io/football/players/270509.png,Inter,Serie A,Midfielder,79,6.6,7.48,3.41,3.3,7.41,9.36,7.14,2.18,7.53,8.66,7.07,7.58,1.11,5.65,9.44,https://media.api-sports.io/football/teams/505.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
275651,Ange-Yoan Bonny,22.0,2003-10-25,Aubervilliers,France,189,83,https://media.api-sports.io/football/players/275651.png,Inter,Serie A,Attacker,441,7.18,5.58,9.52,9.73,4.76,8.74,4.83,3.3,2.21,4.05,5.85,3.16,2.99,8.79,5.17,https://media.api-sports.io/football/teams/505.png,https://media.api-sports.io/football/leagues/135.png,0.8163265306122449,0.6122448979591837
10077,Luis Henrique Tomaz de Lima,24.0,2001-12-14,João Pessoa,Brazil,181,85,https://media.api-sports.io/football/players/10077.png,Inter,Serie A,Attacker,446,6.69,2.48,2.6,7.96,9.35,7.01,2.72,3.3,6.53,0.31,0.51,2.48,4.25,0.83,8.74,https://media.api-sports.io/football/teams/505.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.20179372197309417
30414,Giovanni Pablo Simeone Baldini,30.0,1995-07-05,Madrid,Argentina,180,81,https://media.api-sports.io/football/players/30414.png,Torino,Serie A,Attacker,786,6.84,8.91,8.33,3.37,3.06,4.8,4.27,3.3,2.21,6.36,5.65,5.78,7.36,7.01,4.46,https://media.api-sports.io/football/teams/503.png,https://media.api-sports.io/football/leagues/135.png,0.45801526717557256,0.0
